taxa,20230210_BC19,20230210_BC52,20230210_BC38,20230210_BC39,20230210_BC54,20230210_BC42,20230210_BC55,20230210_BC25,20230210_BC06,20230210_BC26,20230210_BC10,20230210_BC51,20230210_BC01,20230210_BC60,20230210_BC14,20230210_BC20,20230210_BC56,20230210_BC28,20230210_BC22,20230210_BC59,20230210_BC21,20230210_BC50,20230210_BC23,20230210_BC17,20230210_BC18,20230210_BC37,20230210_BC13,20230206_BC30,20230206_BC32,20230206_BC31,20230206_BC33,20230215_BC19,20230215_BC38,20230215_BC30,20230215_BC42,20230215_BC25,20230215_BC27,20230215_BC16,20230215_BC12,20230215_BC14,20230215_BC29,20230215_BC20,20230215_BC24,20230215_BC41,20230215_BC22,20230215_BC21,20230215_BC23,20230215_BC17,20230215_BC18,20230131_BC41,20230322_BC53,20230322_BC62,20230322_BC44,20230322_BC63,20230322_BC58,20230322_BC46,20230322_BC43,20230322_BC47,20230322_BC37
f__Dehalobacteriaceae,4.16146e-05,8.98773e-05,0.002449108,2.30958e-05,8.87973e-05,0.000146049,0.0,0.00012775,7.40562e-05,2.05563e-05,7.28155e-05,0.000152401,4.88627e-05,0.000132155,0.000203826,0.0,3.11891e-05,0.0,0.0,0.000160486,0.0,0.001537252,0.0,0.0,6.90055e-05,8.64174e-05,0.000180384,0.000221918,0.0,0.00019634,5.76136e-05,0.00010991,0.0,6.48845e-05,2.98329e-05,0.000825011,0.0,3.13932e-05,0.0,0.0,0.000137578,0.000120302,0.0,0.000220022,0.000231642,0.0,6.76613e-05,8.15927e-05,0.000284981,0.0,0.0,0.000378878,0.00016376,0.000193506,0.000114797,0.0,0.00037624,9.92507e-05,0.0
f__Desulfitobacteriaceae,0.000478568,0.003132864,0.027389565,0.000392628,0.002699439,0.006528407,0.001005675,0.003704745,0.003202933,0.001171706,0.002208738,0.005867449,0.00053749,0.005059659,0.007978336,0.0,0.001637427,3.81399e-05,2.00024e-05,0.005675352,0.0,0.015232771,6.85934e-05,7.14014e-05,0.004871788,0.005833171,0.011134616,0.000591782,0.000148137,0.000353412,0.0,0.003517128,3.99505e-05,0.000908383,0.004146778,0.009118541,0.000416826,0.001914987,0.000160772,0.0,0.005805795,0.007795583,0.000817284,0.01259626,0.008879623,0.001763746,0.00365371,4.07963e-05,0.009653748,5.73e-05,0.0,0.012645039,0.006345697,0.010217114,0.000918379,0.0,0.010440672,0.005359536,0.001336255
f__Desulfotomaculaceae,8.32293e-05,0.000526424,0.015683279,0.00016167,0.000639341,0.001562728,0.000431004,0.000868699,0.000814619,0.000390569,0.000558252,0.000990608,9.77254e-05,0.001548105,0.001747081,0.0,0.00051462,3.81399e-05,0.0,0.001502728,2.16708e-05,0.010743296,4.57289e-05,7.14014e-05,0.001145491,0.001166634,0.002804152,7.39727e-05,0.0,0.0,0.0,0.000732735,0.0,0.000173025,0.00101432,0.005948762,6.9471e-05,0.000345326,5.35906e-05,0.0,0.001183171,0.002045137,0.000142136,0.002035204,0.002432245,0.000396843,0.000676613,0.0,0.002030493,0.0,0.0,0.002652143,0.001391959,0.002476876,0.000286993,0.0,0.003009923,0.001042132,0.000427602
f__Desulfovibrionaceae,0.007303371,1.28396e-05,0.004493776,0.00886877,0.001225403,1.46049e-05,0.000951799,5.10999e-05,0.000536908,4.11125e-05,2.42718e-05,0.0,0.002027803,0.000604138,0.00014559,0.005154205,0.000998051,0.0,0.0,0.000671121,4.33416e-05,0.001519783,4.57289e-05,0.0,0.0,0.000864174,0.003132123,0.003624662,0.000370343,7.85361e-05,0.000403296,0.011503938,0.0,2.16282e-05,0.004415274,0.000521059,0.012574247,0.0,0.004072883,0.000607872,0.000137578,0.000601511,0.00174117,0.003630363,3.86071e-05,0.001014154,0.000202984,4.07963e-05,0.0,0.0,0.0,0.001136633,0.00028658,0.002360772,0.0,0.000192938,0.000470301,0.000248127,0.000801753
f__Eggerthellaceae,0.000561798,0.000128396,0.000179751,0.001108596,0.000213114,0.000175259,0.000161626,0.0001533,0.000148112,0.000102781,0.000218447,0.000476254,0.003884586,0.000528621,0.000465888,0.000117907,0.000140351,9.53498e-06,0.000140017,0.000496046,0.000433416,0.000559001,0.00020578,0.000476009,8.28066e-05,8.64174e-05,0.000377167,0.00425343,0.00051848,0.000510485,0.00063375,0.000696098,0.000159802,2.16282e-05,0.000149165,0.001432914,0.001597833,0.000125573,0.000267953,0.000151968,0.0,0.000360907,3.55341e-05,0.000715072,0.000154428,0.000132281,0.000270645,0.000122389,0.000712454,0.0005157,0.0,0.0,0.0006141,0.001006231,0.0,0.0,0.001269811,9.92507e-05,0.000213801
f__Enterococcaceae,0.002247191,0.0,0.0,0.000277149,1.77595e-05,0.0,1.79585e-05,0.000510999,0.000240683,0.0,4.85437e-05,1.90502e-05,7.32941e-05,0.0,2.9118e-05,0.000252657,1.55945e-05,0.0,0.0,0.0,0.0,0.0,0.00297238,0.000952018,0.001738938,0.0,0.0,0.007175352,0.030368121,0.002513155,0.031802731,0.000732735,0.0,4.32563e-05,0.001760143,0.002865827,0.0,0.0,0.0,0.0,5.50312e-05,0.0,7.10682e-05,0.000660066,0.0,0.0,0.001860685,0.0,0.000213736,0.0,0.0,0.000994554,0.00016376,0.0,0.0,0.0,0.0,0.0,5.34502e-05
f__Erysipelatoclostridiaceae,0.002372035,0.021840173,0.003302925,0.039401358,0.001456276,0.01372864,0.043190144,0.002912696,0.00227723,0.030032684,0.014174757,0.023850799,0.022354694,0.002076726,0.002649739,0.002509727,0.000873294,0.000810473,0.001700204,0.016136092,0.086856648,0.000786095,0.017742821,0.008972772,0.053065224,0.005789963,0.012200521,0.00739727,0.001999852,0.004555093,0.002765455,0.004689504,0.000799009,0.00696427,0.020554893,0.001997395,0.013095279,9.41797e-05,0.002679528,0.078972696,0.0082822,0.000914297,0.090825101,0.015126513,0.015944715,0.00326293,0.028248588,0.008567232,0.017704474,0.004240202,0.004478301,0.000189439,0.00090068,0.000387012,0.002812536,0.0050164,0.00898274,0.002630142,0.003848415
f__Erysipelotrichaceae,0.008926342,0.030121719,0.012425291,0.01055476,0.020991689,0.000204469,0.005692838,0.017910524,0.017680929,0.004131807,0.008713592,0.034118835,0.093645403,0.010289231,0.003552398,0.005861645,0.007407407,0.045949064,0.002780334,0.018412069,0.152194171,0.019337933,0.001600512,0.007782749,0.034709763,0.016570527,0.018169594,0.004438362,0.001999852,0.011701877,0.005991819,0.007363986,0.003995046,0.024894022,0.01524463,0.105167173,0.024940081,0.015602436,0.001446945,0.00430576,0.028643755,0.048770512,0.006467202,0.058525853,0.031271716,0.0118171,0.009607903,0.000611945,0.018060701,0.041886317,0.001477378,0.07804878,0.057070335,0.007469329,0.000803582,9.64692e-05,0.00870056,0.009825815,0.006948527
f__Euzebyaceae,2.08073e-05,0.0,0.0,6.92873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Fusobacteriaceae,0.01414898,7.70376e-05,0.009257179,0.012263846,0.048447823,0.062625968,7.18339e-05,0.021104269,0.007220484,0.00016445,0.0,0.004038634,0.013950307,0.009590696,0.000669714,0.004581516,0.00237037,5.72099e-05,0.001220146,0.002713665,0.009405136,0.001502315,0.001760563,0.000595011,6.90055e-05,0.000777756,0.000196783,0.000147945,0.0,0.0,0.000230455,0.017036087,0.0,0.008197076,0.000119332,0.001259227,0.003438813,0.000690651,0.000803859,0.000151968,0.004072311,0.002454165,0.002167579,0.001925193,0.000154428,0.004541646,0.001387056,0.000122389,0.059240524,0.0009168,0.000369344,0.000568316,0.014738394,0.34169279,0.000344392,0.000868223,0.002492593,0.000397003,0.000962104
f__GCA-900066905,2.08073e-05,0.0,2.24689e-05,0.0,0.0,1.46049e-05,0.0,0.0,3.70281e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.68438e-05,0.0,0.0,0.0,0.0,0.0,1.74688e-05,0.0,9.52018e-05,0.0,0.0,0.0,0.00151644,0.000148137,0.00141365,0.000806591,0.0,0.0,0.0,0.0,8.68432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Gastranaerophilaceae,4.16146e-05,0.0,0.0,0.0,8.87973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001906812,0.0,0.0,0.000530214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001015404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Gottschalkiaceae,2.08073e-05,1.28396e-05,2.24689e-05,0.0,0.0,1.46049e-05,0.0,0.0,0.0,0.0,0.0,1.90502e-05,0.0,0.0,2.9118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75156e-05,2.40604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73597e-05,4.094e-05,7.74024e-05,0.0,0.0,0.0,0.0,0.0
f__Helicobacteraceae,0.000208073,0.004853372,0.0,4.61915e-05,0.000106557,4.38148e-05,1.79585e-05,0.0003066,0.0,0.023989146,0.001723301,0.000247652,0.001123843,0.000679656,0.0,6.73752e-05,0.004756335,1.907e-05,2.00024e-05,0.004099676,8.66833e-05,0.012891956,0.0,0.001927837,0.067984212,2.16043e-05,0.0,0.0,0.0,0.0,0.0,0.001025829,0.0,0.00283329,0.004385442,0.000651324,0.000173677,0.0,0.0,0.0,0.001733484,9.62418e-05,0.000319807,0.004620462,0.001158212,4.40937e-05,6.76613e-05,0.0,0.004987176,0.0002292,0.0,4.73597e-05,0.003930238,0.001044932,0.008552405,0.0,0.014485256,0.0,0.003153562
f__Lachnospiraceae,0.283104453,0.061540239,0.284972813,0.28389302,0.081302834,0.12878633,0.011295884,0.080891183,0.052857645,0.046580467,0.036432039,0.054826358,0.174977401,0.077405226,0.083073698,0.112146069,0.053879142,0.017944831,0.081049726,0.073983835,0.216968252,0.095624072,0.117203219,0.395039985,0.107386348,0.040162465,0.084370542,0.147427599,0.085327013,0.100918872,0.130840583,0.276790621,0.453517638,0.069275024,0.042332936,0.029830656,0.210462329,0.034218622,0.23676313,0.020768958,0.051729356,0.0973726,0.050031981,0.100275028,0.070110416,0.024692447,0.078351771,0.137769256,0.115239384,0.038505615,0.09312096,0.047075539,0.098010317,0.069933047,0.0350706,0.103222072,0.196679678,0.066001687,0.013736704
f__Lactobacillaceae,6.2422e-05,0.0,0.000179751,0.0,0.0,2.92099e-05,1.79585e-05,5.10999e-05,1.85141e-05,0.002548975,0.0,5.71505e-05,0.000244314,3.77586e-05,0.0,0.003116104,1.55945e-05,0.0,0.0,4.37688e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.27971e-05,0.004105485,0.003184949,0.002866567,0.005934205,0.000549551,0.000199752,0.000865127,0.000357995,0.007815892,0.002709368,0.000502292,0.000643087,0.00025328,0.000302672,0.001034599,0.000426409,0.000385039,0.000424678,0.000308656,0.000879597,0.000407963,0.000249359,0.0,0.000184672,9.47194e-05,8.188e-05,0.000270908,0.000114797,0.000578815,0.00023515,0.000198501,0.000267251
f__Marinifilaceae,0.006970454,0.00097581,0.004358963,0.002147905,0.02891241,0.007287863,0.001813806,0.008048238,0.003962009,0.000205563,0.0,0.002495571,0.001270431,0.021730101,0.001106485,0.001852819,0.020818713,0.000743728,0.000180022,0.000291792,0.0,0.036963927,6.85934e-05,0.005973915,0.001904552,0.002765355,0.009593152,0.000517809,0.000740686,0.003062907,0.002304546,0.000329731,0.0,0.003720045,0.010441527,0.002778984,0.00316093,0.0,0.000321543,0.000557216,0.018297884,7.21813e-05,0.000604079,0.005225523,0.002779708,0.010847039,0.000913427,0.0,3.56227e-05,0.0,9.23361e-05,0.065924698,0.001678539,0.013081002,0.0,0.0,9.40601e-05,0.008237805,0.001389705
f__Megasphaeraceae,0.005097794,0.009360074,0.001100975,2.30958e-05,0.000248633,4.38148e-05,0.01393578,0.003934694,0.000555422,0.006413551,0.021626214,0.001866916,0.003640273,0.001321553,0.023585592,0.002762384,0.001356725,0.000676984,0.082629916,0.020396253,0.000325062,0.051864792,0.002240717,0.019159368,1.38011e-05,0.013481107,0.005378725,7.39727e-05,0.0,0.0,0.0,0.005348965,0.208741161,0.00023791,0.00721957,0.103690838,0.000764181,0.06080869,0.000160772,0.069348057,5.50312e-05,2.40604e-05,0.036635634,0.013476348,0.026136978,0.0,0.001996008,0.038144582,0.020518666,0.0,0.0,0.001326072,0.00049128,0.0,0.010331764,0.0,0.00014109,0.003920401,0.003634614
f__Monoglobaceae,4.16146e-05,0.0,0.0,0.0,0.0,0.001109975,0.0,0.0,0.0,0.0,0.0,1.90502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45896e-05,0.0,1.74688e-05,0.0,0.000285605,1.38011e-05,0.0,0.0,0.0,0.0,0.000431948,0.0,3.66367e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55341e-05,0.0,0.0,0.0,0.0,0.0,0.000783699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Oscillospiraceae,0.016521015,0.003132864,0.011504067,0.019492817,0.003356539,0.00568132,0.001113426,0.004854493,0.005943014,0.000555019,0.001796117,0.00714381,0.009748113,0.010289231,0.004076522,0.004126733,0.003212476,0.000638844,0.001200144,0.008140994,0.012850796,0.006655603,0.000503018,0.042959825,0.009246736,0.007777562,0.003656877,0.033139771,0.007554996,0.040642425,0.016247047,0.006997619,0.00083896,0.000778614,0.007488067,0.00295267,0.01493626,0.00301375,0.014201501,0.000354592,0.004595108,0.013738511,0.000746216,0.013421342,0.003783492,0.002336964,0.003180081,0.00803688,0.014284696,0.008251203,0.001615882,0.037887758,0.001187259,0.002399474,0.001090575,0.000964692,0.007289658,0.00679867,0.001229355
f__Peptostreptococcaceae,0.265480649,0.039212162,0.137172516,0.014642709,0.044274348,0.041989192,0.022232598,0.050435627,0.025901172,0.018336177,0.000485437,0.028822891,0.023576262,0.097757136,0.135719069,0.07295053,0.051118908,0.004014226,0.131215746,0.045811327,0.007714812,0.030168574,0.055377721,0.013423458,0.047006542,0.053859615,0.105327889,0.012279469,0.005110733,0.009110186,0.011292274,0.008682909,0.00691143,0.298317328,0.007249403,0.032045158,0.000590503,0.021912476,0.00375134,0.030190973,0.124150455,0.173884799,0.016168005,0.042354235,0.10180681,0.058071344,0.0394127,0.040633159,0.000178113,0.017476507,0.000692521,0.030452285,0.179849341,0.065521111,0.033922627,0.000868223,0.112731035,0.008535557,0.015874713
f__Rikenellaceae,0.004223887,2.56792e-05,0.00602166,0.001177884,0.000834695,0.0,1.79585e-05,0.002273947,0.000536908,2.05563e-05,0.0,0.000152401,0.000415333,0.001246035,0.000262062,0.005979552,0.002152047,0.0,0.0,4.37688e-05,0.000108354,0.00113547,6.85934e-05,0.092107768,0.002456596,0.001253052,0.005870681,0.064134334,0.003555292,0.016806723,0.003744887,0.001282286,0.0,6.48845e-05,0.005011933,0.003343465,0.044426691,0.0,5.35906e-05,5.0656e-05,0.004677655,9.62418e-05,0.000142136,0.004455446,3.86071e-05,0.000396843,3.38306e-05,0.000407963,0.002493588,0.0001719,9.23361e-05,0.015107743,0.0,0.0,0.0,0.0,0.003621314,0.001091757,5.34502e-05
f__Ruminococcaceae,0.119392426,0.009449951,0.024805644,0.06670054,0.007352419,0.085877026,0.006806264,0.030302256,0.018495547,0.006619113,0.009029126,0.029546797,0.023429674,0.059356593,0.01173456,0.035995216,0.006643275,0.007647053,0.026963236,0.017595051,0.089067071,0.024141846,0.071222791,0.104388804,0.025325016,0.042603755,0.102835309,0.139068684,0.045552181,0.072410273,0.072477963,0.02275142,0.000159802,0.026148456,0.041527446,0.037255753,0.034006044,0.002542852,0.142175777,0.00177296,0.046886608,0.103243347,0.005507782,0.062981298,0.02768126,0.017990211,0.016103386,0.270071802,0.035017099,0.015069906,0.002723915,0.027847502,0.002661099,0.005611672,0.00568247,0.001157631,0.06325542,0.015929731,0.006200224
f__Selenomonadaceae,0.014003329,0.010335884,0.005549814,0.002540533,0.002024579,0.018854973,0.033779901,0.010219985,0.005554218,0.000555019,0.036771845,0.010287086,0.010187877,0.00166138,0.010220423,0.020313632,0.002183236,0.006445646,0.039544745,0.065609407,0.011572218,0.072111101,0.005716115,0.000214204,4.14033e-05,0.009073822,0.009084797,0.000221918,7.40686e-05,0.001217309,5.76136e-05,0.022385052,0.0,0.00259538,0.019272076,0.087537994,0.000416826,0.139668487,0.016666667,0.101261334,0.000137578,0.000120302,0.018868595,0.018426843,0.011659331,4.40937e-05,0.005074597,0.000244778,0.000142491,0.0002292,4.61681e-05,0.000236798,0.04626218,0.000232207,0.061187005,0.033474822,0.069980718,0.004912908,0.006039874
f__Streptococcaceae,0.000249688,0.000166915,0.001190851,0.000300245,7.10379e-05,0.000335914,0.000125709,0.0001533,5.55422e-05,4.11125e-05,7.28155e-05,9.52508e-05,0.229679216,0.000169914,0.0,0.000589533,0.000109162,7.62798e-05,0.000120014,0.000218844,0.000108354,0.000104813,0.00169197,0.000119002,2.76022e-05,0.000237648,4.91957e-05,0.002441099,0.001481372,0.013115527,0.000864205,0.000366367,0.0,2.16282e-05,5.96659e-05,0.001172384,3.47355e-05,0.0,0.000107181,0.000101312,0.0,9.62418e-05,0.002736124,0.0,0.0,4.40937e-05,0.000304476,0.0,0.0,0.000573,0.000184672,0.000284158,0.001187259,0.000270908,0.000229595,9.64692e-05,0.00023515,4.96253e-05,0.000374151
f__Succinivibrionaceae,0.001269247,0.016575933,0.0,0.013718878,1.77595e-05,7.30247e-05,0.042364054,0.011752983,0.005257993,4.11125e-05,2.42718e-05,0.010115634,0.002443136,0.014008458,0.0,0.073068436,0.020444444,2.86049e-05,4.00048e-05,0.022876484,4.33416e-05,0.00513582,0.000137187,0.000333206,0.0,0.014582928,1.63986e-05,0.0,0.0,0.0,0.0,0.000183184,0.0,0.000497448,0.029803103,0.004298741,0.0,3.13932e-05,0.000375134,0.0,2.75156e-05,0.003248159,3.55341e-05,0.019306931,0.046984789,0.077296177,0.001387056,0.0,0.0,0.030025212,0.0,0.0,0.065094571,0.006424397,0.014120078,0.000192938,0.002445563,4.96253e-05,0.078090758
f__TC1,2.08073e-05,0.0,0.000179751,0.0,0.0,2.92099e-05,0.0,0.0,3.70281e-05,2.05563e-05,2.42718e-05,1.90502e-05,0.0,1.88793e-05,5.8236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000122281,0.0,0.0,0.0,4.32087e-05,3.27971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13932e-05,0.0,0.0,2.75156e-05,2.40604e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.56227e-05,0.0,0.0,0.0,8.188e-05,3.87012e-05,0.0,0.0,4.70301e-05,0.0,0.0
f__Tannerellaceae,0.007344985,0.000757537,0.007706826,0.010300707,0.019215742,0.004717394,0.01465412,0.016224226,0.024401533,0.000575575,2.42718e-05,0.005410245,0.006010115,0.011270956,0.003989168,0.005693207,0.020444444,0.002317,0.002560307,0.015961017,0.033979846,0.020805311,0.002652277,0.061595583,6.90055e-05,0.009981204,0.016037782,0.033694567,0.003703429,0.008246289,0.007086478,0.015753801,0.002956334,0.003222597,0.020793556,0.013200174,0.065927959,9.41797e-05,0.000482315,0.000709184,0.023498335,0.011597132,0.003091465,0.014246425,0.001080998,0.023854667,0.003958185,0.00289654,0.059561129,0.0010314,0.019159741,0.023206251,0.003807418,0.045744804,0.0,0.04244646,0.007195598,0.008634807,0.002298359
f__Turicibacteraceae,4.16146e-05,0.003659288,0.02188469,0.000692873,0.0,0.006090259,0.0,0.000536549,0.0,0.000143894,0.001771845,0.001504963,0.00610784,0.0,0.002737093,3.36876e-05,9.35673e-05,0.000305119,4.00048e-05,0.001167168,0.000281721,0.000192157,0.122187671,0.015446497,0.000979878,0.0,1.63986e-05,0.003624662,0.000370343,0.010720176,0.001382727,0.002381389,0.010586872,0.0,0.0,0.000607903,0.000208413,0.0,5.35906e-05,0.0,8.25468e-05,2.40604e-05,0.004086419,0.0,0.0,4.40937e-05,0.004702459,0.0,0.0,0.0002865,0.0,4.73597e-05,0.007246377,0.002012462,0.000286993,0.0,0.002351503,0.000248127,0.0
g__992a,0.002226384,0.000102717,0.002291826,0.002194097,0.000142076,0.000628012,0.0,0.0002044,7.40562e-05,2.05563e-05,0.0,0.000171451,4.88627e-05,0.000339828,8.7354e-05,0.000437939,9.35673e-05,3.81399e-05,0.000160019,0.000248023,0.000953516,0.000157219,9.14578e-05,0.001451828,0.0,4.32087e-05,0.000869123,0.000739727,0.0,0.0,5.76136e-05,0.001062466,0.0,0.000692101,0.000149165,0.0,0.001563097,0.0,0.001393355,0.0,0.000385219,0.00052933,3.55341e-05,0.00049505,0.000154428,0.000132281,6.76613e-05,0.000775131,0.00039185,0.0,0.000507849,0.000568316,0.00012282,0.0,5.73987e-05,0.000192938,0.001222781,0.000198501,0.0
g__Absiella,0.000395339,5.13584e-05,0.000629129,0.0038108,0.000905733,0.000146049,0.0,0.00022995,0.000111084,0.0,0.0,3.81003e-05,0.00395788,0.000396466,0.000203826,0.000589533,0.000499025,9.53498e-06,6.00072e-05,0.000102127,0.001473616,1.74688e-05,0.000777392,0.003070259,0.00024842,2.16043e-05,8.19928e-05,0.000628768,0.0,0.000274876,0.000115227,0.000256457,0.000439455,0.0,0.0,8.68432e-05,0.000104206,0.0,0.000643087,0.0,0.000165094,0.000120302,0.001670102,0.000165017,0.000115821,8.81873e-05,0.000101492,0.000571149,7.12454e-05,0.0,0.001108033,0.0,0.0002047,0.000116104,0.0,9.64692e-05,0.001269811,9.92507e-05,0.0
g__Acetivibrio,0.000104037,3.85188e-05,0.000337033,0.000346436,0.0,0.0,0.0,0.0001022,1.85141e-05,0.0,2.42718e-05,7.62006e-05,0.00017102,7.55173e-05,0.0,0.000235813,1.55945e-05,0.0,0.0,8.75376e-05,4.33416e-05,1.74688e-05,0.0,7.14014e-05,5.52044e-05,0.00015123,0.000163986,3.69864e-05,0.0,0.000589021,0.0,3.66367e-05,0.0,0.001665369,0.000208831,0.00026053,0.00038209,0.0,0.0,0.0,0.00112814,4.81209e-05,0.000106602,5.50055e-05,7.72141e-05,0.000132281,0.000101492,0.0,0.000463095,0.0,0.001292705,0.000710395,0.0,0.0,0.002697738,0.0,0.00028218,0.0,0.0
g__Acidaminococcus,2.08073e-05,0.001091367,0.000157282,0.0,1.77595e-05,4.38148e-05,0.004166367,0.001124198,5.55422e-05,6.16688e-05,0.0,1.90502e-05,0.000122157,0.0,5.8236e-05,1.68438e-05,6.23782e-05,0.0,4.00048e-05,1.45896e-05,2.16708e-05,0.015582147,2.28645e-05,2.38005e-05,0.0,0.002570916,1.63986e-05,3.69864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026096396,0.0,0.0,5.35906e-05,0.0,0.0,4.81209e-05,0.00017767,0.0,0.001698711,0.0,3.38306e-05,0.0,3.56227e-05,0.0,0.0,4.73597e-05,0.0002047,0.0,0.0,0.0,4.70301e-05,0.000595504,0.000801753
g__Acutalibacter,0.000395339,8.98773e-05,0.000651598,0.000854543,8.87973e-05,0.000175259,5.38754e-05,2.555e-05,0.001055302,4.11125e-05,0.000194175,0.000114301,0.000122157,0.000188793,0.000174708,0.000960097,0.000155945,0.0,4.00048e-05,4.37688e-05,0.00078015,0.000349375,4.57289e-05,0.000595011,0.000151812,0.000345669,0.000426362,0.000184932,7.40686e-05,7.85361e-05,5.76136e-05,0.000183184,0.0,0.0,0.000357995,0.000130265,0.001493626,0.0,0.0028403,0.0,2.75156e-05,0.000168423,0.000142136,0.000880088,7.72141e-05,8.81873e-05,0.000236815,0.0,0.00053434,0.0001719,0.0,0.000757755,0.0,3.87012e-05,0.0,0.0,0.000517331,0.0,5.34502e-05
g__Agathobaculum,0.005347482,0.000873093,0.002314295,0.002355767,0.000550543,0.001051555,0.000107751,0.003117095,0.000796105,0.000370013,0.000703883,0.000704856,0.000879529,0.001057242,0.000465888,0.001499099,0.000280702,3.81399e-05,0.000340041,0.000583584,0.001516957,0.001118002,0.000228645,0.001975438,0.002001159,0.000388878,0.000721536,0.002626031,0.002740538,0.001884866,0.003514432,0.001538743,0.001558068,4.32563e-05,0.000566826,8.68432e-05,0.003820904,0.0,0.001714898,5.0656e-05,0.000852984,0.000938357,0.00078175,0.001540154,0.004362597,0.000573218,0.000879597,0.002406984,0.002742947,0.0001146,0.000600185,0.002652143,8.188e-05,0.000270908,0.000114797,0.000385877,0.000752481,0.001985013,0.000801753
g__Akkermansia,8.32293e-05,0.0,0.0,0.0,0.0,1.46049e-05,0.0,2.555e-05,1.85141e-05,0.0,0.0,0.0,7.32941e-05,0.0,5.8236e-05,6.73752e-05,0.0,9.53498e-06,0.0,0.0,0.0,8.73439e-05,0.0,0.000190404,2.76022e-05,2.16043e-05,1.63986e-05,0.000702741,7.40686e-05,0.001335113,0.0,0.0,0.0,0.0,8.94988e-05,8.68432e-05,6.9471e-05,0.0,0.000214362,0.0,0.0,4.81209e-05,0.0,0.000165017,0.0,0.0,0.0,0.0,3.56227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70301e-05,0.0,0.0
g__Alistipes,0.004223887,2.56792e-05,0.005999191,0.001177884,0.000834695,0.0,0.0,0.000536549,0.000536908,2.05563e-05,0.0,0.000133351,0.000244314,0.001246035,0.000262062,0.005979552,0.002152047,0.0,0.0,4.37688e-05,0.000108354,0.00113547,4.57289e-05,0.025752094,0.002442794,0.001231447,0.005870681,0.064023375,0.003555292,0.015903558,0.003744887,0.001282286,0.0,6.48845e-05,0.005011933,0.0032132,0.044426691,0.0,5.35906e-05,5.0656e-05,0.004677655,9.62418e-05,0.000142136,0.004455446,3.86071e-05,0.000396843,3.38306e-05,0.000407963,0.002493588,0.0001719,9.23361e-05,0.015107743,0.0,0.0,0.0,0.0,0.003621314,0.001091757,5.34502e-05
g__Allobaculum,0.006429463,8.98773e-05,0.002876017,4.61915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114301,0.000146588,0.0,0.0,0.00451414,0.0,0.0,0.0,0.0,0.0,0.0,2.28645e-05,2.38005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94988e-05,0.0,3.47355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000275028,0.0,0.0,6.76613e-05,0.0,0.000249359,0.0001146,0.0,0.0,4.094e-05,0.0,0.0,0.0,0.0,4.96253e-05,0.0
